codigo_dane,departamento,municipio,mandatario,correo,fuente
68229,Santander,Curití,,alcaldia@curiti.gov.co
68235,Santander,El Carmen de Chucurí,,alcaldia@elcarmendechucuri.gov.co
68245,Santander,El Guacamayo,,alcaldia@elguacamayo.gov.co
68250,Santander,El Peñón,,alcaldia@elpenon.gov.co
68255,Santander,El Playón,,alcaldia@elplayon.gov.co
68264,Santander,Encino,,alcaldia@encino.gov.co
68266,Santander,Enciso,,alcaldia@enciso.gov.co
68271,Santander,Florián,,alcaldia@florian.gov.co
68276,Santander,Floridablanca,,alcaldia@floridablanca.gov.co
68296,Santander,Galán,,alcaldia@galan.gov.co
68298,Santander,Gambita,,alcaldia@gambita.gov.co
68307,Santander,Girón,,alcaldia@giron.gov.co
68318,Santander,Guaca,,alcaldia@guaca.gov.co
68320,Santander,Guadalupe,,alcaldia@guadalupe.gov.co
68322,Santander,Guapotá,,alcaldia@guapota.gov.co
68324,Santander,Guavatá,,alcaldia@guavata.gov.co
68327,Santander,Güepsa,,alcaldia@guepsa.gov.co
68344,Santander,Hato,,alcaldia@hato.gov.co
68368,Santander,Jesús María,,alcaldia@jesusmaria.gov.co
68370,Santander,Jordán,,alcaldia@jordan.gov.co
68377,Santander,La Belleza,,alcaldia@labelleza.gov.co
68385,Santander,Landázuri,,alcaldia@landazuri.gov.co
68397,Santander,La Paz,,alcaldia@lapaz.gov.co
68406,Santander,Lebríja,,alcaldia@lebrija.gov.co
68418,Santander,Los Santos,,alcaldia@lossantos.gov.co
68425,Santander,Macaravita,,alcaldia@macaravita.gov.co
68432,Santander,Málaga,,alcaldia@malaga.gov.co
68444,Santander,Matanza,,alcaldia@matanza.gov.co
68464,Santander,Mogotes,,alcaldia@mogotes.gov.co
68468,Santander,Molagavita,,alcaldia@molagavita.gov.co
68498,Santander,Ocamonte,,alcaldia@ocamonte.gov.co
68500,Santander,Oiba,,alcaldia@oiba.gov.co
68502,Santander,Onzaga,,alcaldia@onzaga.gov.co
68522,Santander,Palmar,,alcaldia@palmar.gov.co
68524,Santander,Palmas del Socorro,,alcaldia@palmasdelsocorro.gov.co
68533,Santander,Páramo,,alcaldia@paramo.gov.co
68547,Santander,Piedecuesta,,alcaldia@piedecuesta.gov.co
68549,Santander,Pinchote,,alcaldia@pinchote.gov.co
68572,Santander,Puente Nacional,,alcaldia@puentenacional.gov.co
68573,Santander,Puerto Parra,,alcaldia@puertoparra.gov.co
68575,Santander,Puerto Wilches,,alcaldia@puertowilches.gov.co
68615,Santander,Rionegro,,alcaldia@rionegro.gov.co
68655,Santander,Sabana de Torres,,alcaldia@sabanadetorres.gov.co
68669,Santander,San Andrés,,alcaldia@sanandres.gov.co
68673,Santander,San Benito,,alcaldia@sanbenito.gov.co
68679,Santander,San Gil,,alcaldia@sangil.gov.co
68682,Santander,San Joaquín,,alcaldia@sanjoaquin.gov.co
68684,Santander,San José de Miranda,,alcaldia@sanjosedemiranda.gov.co
68686,Santander,San Miguel,,alcaldia@sanmiguel.gov.co
68689,Santander,San Vicente de Chucurí,,alcaldia@sanvicentedechucuri.gov.co
68705,Santander,Santa Bárbara,,alcaldia@santabarbara.gov.co
68720,Santander,Santa Helena del Opón,,alcaldia@santahelenadelopon.gov.co
68745,Santander,Simacota,,alcaldia@simacota.gov.co
68755,Santander,Socorro,,alcaldia@socorro.gov.co
68770,Santander,Suaita,,alcaldia@suaita.gov.co
68773,Santander,Sucre,,alcaldia@sucre.gov.co
68780,Santander,Suratá,,alcaldia@surata.gov.co
68820,Santander,Tona,,alcaldia@tona.gov.co
68855,Santander,Valle de San José,,alcaldia@valledesanjose.gov.co
68861,Santander,Vélez,,alcaldia@velez.gov.co
68867,Santander,Vetas,,alcaldia@vetas.gov.co
68872,Santander,Villanueva,,alcaldia@villanueva.gov.co
68895,Santander,Zapatoca,,alcaldia@zapatoca.gov.co
70001,Sucre,Sincelejo,,alcaldia@sincelejo.gov.co
70110,Sucre,Buenavista,,alcaldia@buenavista.gov.co
70124,Sucre,Caimito,,alcaldia@caimito.gov.co
70204,Sucre,Coloso,,alcaldia@coloso.gov.co
70215,Sucre,Corozal,,alcaldia@corozal.gov.co
70221,Sucre,Coveñas,,alcaldia@covenas.gov.co
70230,Sucre,Chalán,,alcaldia@chalan.gov.co
70233,Sucre,El Roble,,alcaldia@elroble.gov.co
70235,Sucre,Galeras,,alcaldia@galeras.gov.co
70265,Sucre,Guaranda,,alcaldia@guaranda.gov.co
70400,Sucre,La Unión,,alcaldia@launion.gov.co
70418,Sucre,Los Palmitos,,alcaldia@lospalmitos.gov.co
70429,Sucre,Majagual,,alcaldia@majagual.gov.co
70473,Sucre,Morroa,,alcaldia@morroa.gov.co
70508,Sucre,Ovejas,,alcaldia@ovejas.gov.co
70523,Sucre,Palmito,,alcaldia@palmito.gov.co
70670,Sucre,Sampués,,alcaldia@sampues.gov.co
70678,Sucre,San Benito Abad,,alcaldia@sanbenitoabad.gov.co
70702,Sucre,San Juan de Betulia,,alcaldia@sanjuandebetulia.gov.co
70708,Sucre,San Marcos,,alcaldia@sanmarcos.gov.co
70713,Sucre,San Onofre,,alcaldia@sanonofre.gov.co
70717,Sucre,San Pedro,,alcaldia@sanpedro.gov.co
70742,Sucre,San Luis de Sincé,,alcaldia@sanluisdesince.gov.co
70771,Sucre,Sucre,,alcaldia@sucre.gov.co
70820,Sucre,Santiago de Tolú,,alcaldia@santiagodetolu.gov.co
70823,Sucre,Tolú Viejo,,alcaldia@toluviejo.gov.co
73001,Tolima,Ibagué,,alcaldia@ibague.gov.co
73024,Tolima,Alpujarra,,alcaldia@alpujarra.gov.co
73026,Tolima,Alvarado,,alcaldia@alvarado.gov.co
73030,Tolima,Ambalema,,alcaldia@ambalema.gov.co
73043,Tolima,Anzoátegui,,alcaldia@anzoategui.gov.co
73055,Tolima,Armero,,alcaldia@armero.gov.co
73067,Tolima,Ataco,,alcaldia@ataco.gov.co
73124,Tolima,Cajamarca,,alcaldia@cajamarca.gov.co
73148,Tolima,Carmen de Apicalá,,alcaldia@carmendeapicala.gov.co
73152,Tolima,Casabianca,,alcaldia@casabianca.gov.co
73168,Tolima,Chaparral,,alcaldia@chaparral.gov.co
73200,Tolima,Coello,,alcaldia@coello.gov.co
73217,Tolima,Coyaima,,alcaldia@coyaima.gov.co
73226,Tolima,Cunday,,alcaldia@cunday.gov.co
73236,Tolima,Dolores,,alcaldia@dolores.gov.co
73268,Tolima,Espinal,,alcaldia@espinal.gov.co
73270,Tolima,Falan,,alcaldia@falan.gov.co
73275,Tolima,Flandes,,alcaldia@flandes.gov.co
73283,Tolima,Fresno,,alcaldia@fresno.gov.co
73319,Tolima,Guamo,,alcaldia@guamo.gov.co
73347,Tolima,Herveo,,alcaldia@herveo.gov.co
73349,Tolima,Honda,,alcaldia@honda.gov.co
73352,Tolima,Icononzo,,alcaldia@icononzo.gov.co
73408,Tolima,Lérida,,alcaldia@lerida.gov.co
73411,Tolima,Líbano,,alcaldia@libano.gov.co
73443,Tolima,Mariquita,,alcaldia@mariquita.gov.co
73449,Tolima,Melgar,,alcaldia@melgar.gov.co
73461,Tolima,Murillo,,alcaldia@murillo.gov.co
73483,Tolima,Natagaima,,alcaldia@natagaima.gov.co
73504,Tolima,Ortega,,alcaldia@ortega.gov.co
73520,Tolima,Palocabildo,,alcaldia@palocabildo.gov.co
73547,Tolima,Piedras,,alcaldia@piedras.gov.co
73555,Tolima,Planadas,,alcaldia@planadas.gov.co
73563,Tolima,Prado,,alcaldia@prado.gov.co
73585,Tolima,Purificación,,alcaldia@purificacion.gov.co
73616,Tolima,Rioblanco,,alcaldia@rioblanco.gov.co
73622,Tolima,Roncesvalles,,alcaldia@roncesvalles.gov.co
73624,Tolima,Rovira,,alcaldia@rovira.gov.co
73671,Tolima,Saldaña,,alcaldia@saldana.gov.co
73675,Tolima,San Antonio,,alcaldia@sanantonio.gov.co
73678,Tolima,San Luis,,alcaldia@sanluis.gov.co
73686,Tolima,Santa Isabel,,alcaldia@santaisabel.gov.co
73770,Tolima,Suárez,,alcaldia@suarez.gov.co
73854,Tolima,Valle de San Juan,,alcaldia@valledesanjuan.gov.co
73861,Tolima,Venadillo,,alcaldia@venadillo.gov.co
73870,Tolima,Villahermosa,,alcaldia@villahermosa.gov.co
73873,Tolima,Villarrica,,alcaldia@villarrica.gov.co
76001,Valle Del Cauca,Cali,,alcaldia@cali.gov.co
76020,Valle Del Cauca,Alcalá,,alcaldia@alcala.gov.co
76036,Valle Del Cauca,Andalucía,,alcaldia@andalucia.gov.co
76041,Valle Del Cauca,Ansermanuevo,,alcaldia@ansermanuevo.gov.co
76054,Valle Del Cauca,Argelia,,alcaldia@argelia.gov.co
76100,Valle Del Cauca,Bolívar,,alcaldia@bolivar.gov.co
76109,Valle Del Cauca,Buenaventura,,alcaldia@buenaventura.gov.co
76111,Valle Del Cauca,Guadalajara de Buga,,alcaldia@guadalajaradebuga.gov.co
76113,Valle Del Cauca,Bugalagrande,,alcaldia@bugalagrande.gov.co
76122,Valle Del Cauca,Caicedonia,,alcaldia@caicedonia.gov.co
76126,Valle Del Cauca,Calima,,alcaldia@calima.gov.co
76130,Valle Del Cauca,Candelaria,,alcaldia@candelaria.gov.co
76147,Valle Del Cauca,Cartago,,alcaldia@cartago.gov.co
76233,Valle Del Cauca,Dagua,,alcaldia@dagua.gov.co
76243,Valle Del Cauca,El Águila,,alcaldia@elaguila.gov.co
76246,Valle Del Cauca,El Cairo,,alcaldia@elcairo.gov.co
76248,Valle Del Cauca,El Cerrito,,alcaldia@elcerrito.gov.co
76250,Valle Del Cauca,El Dovio,,alcaldia@eldovio.gov.co
76275,Valle Del Cauca,Florida,,alcaldia@florida.gov.co
76306,Valle Del Cauca,Ginebra,,alcaldia@ginebra.gov.co
76318,Valle Del Cauca,Guacarí,,alcaldia@guacari.gov.co
76364,Valle Del Cauca,Jamundí,,alcaldia@jamundi.gov.co
76377,Valle Del Cauca,La Cumbre,,alcaldia@lacumbre.gov.co
76400,Valle Del Cauca,La Unión,,alcaldia@launion.gov.co
76403,Valle Del Cauca,La Victoria,,alcaldia@lavictoria.gov.co
76497,Valle Del Cauca,Obando,,alcaldia@obando.gov.co
76520,Valle Del Cauca,Palmira,,alcaldia@palmira.gov.co
76563,Valle Del Cauca,Pradera,,alcaldia@pradera.gov.co
76606,Valle Del Cauca,Restrepo,,alcaldia@restrepo.gov.co
76616,Valle Del Cauca,Riofrío,,alcaldia@riofrio.gov.co
76622,Valle Del Cauca,Roldanillo,,alcaldia@roldanillo.gov.co
76670,Valle Del Cauca,San Pedro,,alcaldia@sanpedro.gov.co
76736,Valle Del Cauca,Sevilla,,alcaldia@sevilla.gov.co
76823,Valle Del Cauca,Toro,,alcaldia@toro.gov.co
76828,Valle Del Cauca,Trujillo,,alcaldia@trujillo.gov.co
76834,Valle Del Cauca,Tuluá,,alcaldia@tulua.gov.co
76845,Valle Del Cauca,Ulloa,,alcaldia@ulloa.gov.co
76863,Valle Del Cauca,Versalles,,alcaldia@versalles.gov.co
76869,Valle Del Cauca,Vijes,,alcaldia@vijes.gov.co
76890,Valle Del Cauca,Yotoco,,alcaldia@yotoco.gov.co
76892,Valle Del Cauca,Yumbo,,alcaldia@yumbo.gov.co
76895,Valle Del Cauca,Zarzal,,alcaldia@zarzal.gov.co
81001,Arauca,Arauca,,alcaldia@arauca.gov.co
81065,Arauca,Arauquita,,alcaldia@arauquita.gov.co
81220,Arauca,Cravo Norte,,alcaldia@cravonorte.gov.co
81300,Arauca,Fortul,,alcaldia@fortul.gov.co
81591,Arauca,Puerto Rondón,,alcaldia@puertorondon.gov.co
81736,Arauca,Saravena,,alcaldia@saravena.gov.co
81794,Arauca,Tame,,alcaldia@tame.gov.co
85001,Casanare,Yopal,,alcaldia@yopal.gov.co
85010,Casanare,Aguazul,,alcaldia@aguazul.gov.co
85015,Casanare,Chameza,,alcaldia@chameza.gov.co
85125,Casanare,Hato Corozal,,alcaldia@hatocorozal.gov.co
85136,Casanare,La Salina,,alcaldia@lasalina.gov.co
85139,Casanare,Maní,,alcaldia@mani.gov.co
85162,Casanare,Monterrey,,alcaldia@monterrey.gov.co
85225,Casanare,Nunchía,,alcaldia@nunchia.gov.co
85230,Casanare,Orocué,,alcaldia@orocue.gov.co
85250,Casanare,Paz de Ariporo,,alcaldia@pazdeariporo.gov.co
85263,Casanare,Pore,,alcaldia@pore.gov.co
85279,Casanare,Recetor,,alcaldia@recetor.gov.co
85300,Casanare,Sabanalarga,,alcaldia@sabanalarga.gov.co
85315,Casanare,Sácama,,alcaldia@sacama.gov.co
85325,Casanare,San Luis de Palenque,,alcaldia@sanluisdepalenque.gov.co
85400,Casanare,Támara,,alcaldia@tamara.gov.co
85410,Casanare,Tauramena,,alcaldia@tauramena.gov.co
85430,Casanare,Trinidad,,alcaldia@trinidad.gov.co
85440,Casanare,Villanueva,,alcaldia@villanueva.gov.co
86001,Putumayo,Mocoa,,alcaldia@mocoa.gov.co
86219,Putumayo,Colón,,alcaldia@colon.gov.co
86320,Putumayo,Orito,,alcaldia@orito.gov.co
86568,Putumayo,Puerto Asís,,alcaldia@puertoasis.gov.co
86569,Putumayo,Puerto Caicedo,,alcaldia@puertocaicedo.gov.co
86571,Putumayo,Puerto Guzmán,,alcaldia@puertoguzman.gov.co
86573,Putumayo,Leguízamo,,alcaldia@leguizamo.gov.co
86749,Putumayo,Sibundoy,,alcaldia@sibundoy.gov.co
86755,Putumayo,San Francisco,,alcaldia@sanfrancisco.gov.co
86757,Putumayo,San Miguel,,alcaldia@sanmiguel.gov.co
86760,Putumayo,Santiago,,alcaldia@santiago.gov.co
86865,Putumayo,Valle del Guamuez,,alcaldia@valledelguamuez.gov.co
86885,Putumayo,Villagarzón,,alcaldia@villagarzon.gov.co
88001,Archipiélago De San Andrés,San Andrés,,alcaldia@sanandres.gov.co
88564,Archipiélago De San Andrés,Providencia,,alcaldia@providencia.gov.co
91001,Amazonas,Leticia,,alcaldia@leticia.gov.co
91263,Amazonas,El Encanto,,alcaldia@elencanto.gov.co
91405,Amazonas,La Chorrera,,alcaldia@lachorrera.gov.co
91407,Amazonas,La Pedrera,,alcaldia@lapedrera.gov.co
91430,Amazonas,La Victoria,,alcaldia@lavictoria.gov.co
91460,Amazonas,Miriti - Paraná,,alcaldia@miritiparana.gov.co
91530,Amazonas,Puerto Alegría,,alcaldia@puertoalegria.gov.co
91536,Amazonas,Puerto Arica,,alcaldia@puertoarica.gov.co
91540,Amazonas,Puerto Nariño,,alcaldia@puertonarino.gov.co
91669,Amazonas,Puerto Santander,,alcaldia@puertosantander.gov.co
91798,Amazonas,Tarapacá,,alcaldia@tarapaca.gov.co
94001,Guainía,Inírida,,alcaldia@inirida.gov.co
94343,Guainía,Barranco Minas,,alcaldia@barrancominas.gov.co
94663,Guainía,Mapiripana,,alcaldia@mapiripana.gov.co
94883,Guainía,San Felipe,,alcaldia@sanfelipe.gov.co
94884,Guainía,Puerto Colombia,,alcaldia@puertocolombia.gov.co
94885,Guainía,La Guadalupe,,alcaldia@laguadalupe.gov.co
94886,Guainía,Cacahual,,alcaldia@cacahual.gov.co
94887,Guainía,Pana Pana,,alcaldia@panapana.gov.co
94888,Guainía,Morichal,,alcaldia@morichal.gov.co
95001,Guaviare,San José del Guaviare,,alcaldia@sanjosedelguaviare.gov.co
95015,Guaviare,Calamar,,alcaldia@calamar.gov.co
95025,Guaviare,El Retorno,,alcaldia@elretorno.gov.co
95200,Guaviare,Miraflores,,alcaldia@miraflores.gov.co
97001,Vaupés,Mitú,,alcaldia@mitu.gov.co
97161,Vaupés,Caruru,,alcaldia@caruru.gov.co
97511,Vaupés,Pacoa,,alcaldia@pacoa.gov.co
97666,Vaupés,Taraira,,alcaldia@taraira.gov.co
97777,Vaupés,Papunaua,,alcaldia@papunaua.gov.co
97889,Vaupés,Yavaraté,,alcaldia@yavarate.gov.co
99001,Vichada,Puerto Carreño,,alcaldia@puertocarreno.gov.co
99524,Vichada,La Primavera,,alcaldia@laprimavera.gov.co
99624,Vichada,Santa Rosalía,,alcaldia@santarosalia.gov.co
99773,Vichada,Cumaribo,,alcaldia@cumaribo.gov.co
