codigo_dane,municipio,departamento,nombre_festival,date_start,date_end,year,descripcion,sitio_1,maps_1,sitio_2,maps_2,sitio_3,maps_3,hotel_1,wa_1,hotel_2,wa_2,hotel_3,wa_3,source_type,verified
"41359","","","Fiestas de Isnos","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"41378","","","Fiestas de La Argentina","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"41396","","","Fiestas de La Plata","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"41483","","","Fiestas de Nátaga","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"41503","","","Fiestas de Oporapa","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"41518","","","Fiestas de Paicol","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"41524","","","Fiestas de Palermo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"41530","","","Fiestas de Palestina","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"41548","","","Fiestas de Pital","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"41615","","","Fiestas de Rivera","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"41660","","","Fiestas de Saladoblanco","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"41668","","","Fiestas de San Agustín","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"41676","","","Fiestas de Santa María","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"41770","","","Fiestas de Suaza","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"41791","","","Fiestas de Tarqui","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"27001","","","Fiestas de Quibdó","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"41799","","","Fiestas de Tello","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"41801","","","Fiestas de Teruel","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"41807","","","Fiestas de Timaná","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"41872","","","Fiestas de Villavieja","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"41885","","","Fiestas de Yaguará","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"44035","","","Fiestas de Albania","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"44078","","","Fiestas de Barrancas","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"44090","","","Fiestas de Dibulla","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"44098","","","Fiestas de Distracción","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"44110","","","Fiestas de El Molino","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"44279","","","Fiestas de Fonseca","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"44378","","","Fiestas de Hatonuevo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"44420","","","Fiestas de La Jagua del Pilar","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"44430","","","Fiestas de Maicao","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"44560","","","Fiestas de Manaure","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"44650","","","Fiestas de San Juan del Cesar","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"44847","","","Fiestas de Uribia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"44855","","","Fiestas de Urumita","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"44874","","","Fiestas de Villanueva","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47030","","","Fiestas de Algarrobo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47058","","","Fiestas de Ariguaní","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47161","","","Fiestas de Cerro San Antonio","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47170","","","Fiestas de Chibolo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47189","","","Fiestas de Ciénaga","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47205","","","Fiestas de Concordia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47245","","","Fiestas de El Banco","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47258","","","Fiestas de El Piñon","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47268","","","Fiestas de El Retén","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47288","","","Fiestas de Fundación","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47318","","","Fiestas de Guamal","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47460","","","Fiestas de Nueva Granada","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47541","","","Fiestas de Pedraza","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47545","","","Fiestas de Pijiño del Carmen","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47551","","","Fiestas de Pivijay","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47555","","","Fiestas de Plato","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47570","","","Fiestas de Puebloviejo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47660","","","Fiestas de Sabanas de San Angel","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47675","","","Fiestas de Salamina","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47692","","","Fiestas de San Sebastián de Buenavista","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47703","","","Fiestas de San Zenón","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47707","","","Fiestas de Santa Ana","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47720","","","Fiestas de Santa Bárbara de Pinto","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47745","","","Fiestas de Sitionuevo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47798","","","Fiestas de Tenerife","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47960","","","Fiestas de Zapayán","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47980","","","Fiestas de Zona Bananera","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50006","","","Fiestas de Acacías","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50110","","","Fiestas de Barranca de Upía","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50124","","","Fiestas de Cabuyaro","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50150","","","Fiestas de Castilla la Nueva","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50223","","","Fiestas de Cubarral","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50226","","","Fiestas de Cumaral","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50251","","","Fiestas de El Castillo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50270","","","Fiestas de El Dorado","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50287","","","Fiestas de Fuente de Oro","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50313","","","Fiestas de Granada","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50318","","","Fiestas de Guamal","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50325","","","Fiestas de Mapiripán","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50330","","","Fiestas de Mesetas","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50350","","","Fiestas de La Macarena","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50370","","","Fiestas de Uribe","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50400","","","Fiestas de Lejanías","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50450","","","Fiestas de Puerto Concordia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50568","","","Fiestas de Puerto Gaitán","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50573","","","Fiestas de Puerto López","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50577","","","Fiestas de Puerto Lleras","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50590","","","Fiestas de Puerto Rico","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50606","","","Fiestas de Restrepo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50683","","","Fiestas de San Juan de Arama","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50686","","","Fiestas de San Juanito","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50689","","","Fiestas de San Martín","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50711","","","Fiestas de Vistahermosa","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52019","","","Fiestas de Albán","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52022","","","Fiestas de Aldana","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52036","","","Fiestas de Ancuyá","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52051","","","Fiestas de Arboleda","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52079","","","Fiestas de Barbacoas","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52083","","","Fiestas de Belén","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52110","","","Fiestas de Buesaco","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52203","","","Fiestas de Colón","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52207","","","Fiestas de Consaca","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52210","","","Fiestas de Contadero","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52215","","","Fiestas de Córdoba","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52224","","","Fiestas de Cuaspud","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52227","","","Fiestas de Cumbal","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52240","","","Fiestas de Chachagüí","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52250","","","Fiestas de El Charco","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52254","","","Fiestas de El Peñol","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52256","","","Fiestas de El Rosario","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52258","","","Fiestas de El Tablón de Gómez","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52260","","","Fiestas de El Tambo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52287","","","Fiestas de Funes","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52317","","","Fiestas de Guachucal","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52320","","","Fiestas de Guaitarilla","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52323","","","Fiestas de Gualmatán","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52352","","","Fiestas de Iles","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52354","","","Fiestas de Imués","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52356","","","Fiestas de Ipiales","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52378","","","Fiestas de La Cruz","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52381","","","Fiestas de La Florida","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52390","","","Fiestas de La Tola","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52399","","","Fiestas de La Unión","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52405","","","Fiestas de Leiva","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52411","","","Fiestas de Linares","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52418","","","Fiestas de Los Andes","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52427","","","Fiestas de Magüi","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52435","","","Fiestas de Mallama","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52473","","","Fiestas de Mosquera","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52480","","","Fiestas de Nariño","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52490","","","Fiestas de Olaya Herrera","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52506","","","Fiestas de Ospina","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52520","","","Fiestas de Francisco Pizarro","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52560","","","Fiestas de Potosí","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52565","","","Fiestas de Providencia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52573","","","Fiestas de Puerres","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52585","","","Fiestas de Pupiales","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52612","","","Fiestas de Ricaurte","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52621","","","Fiestas de Roberto Payán","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52678","","","Fiestas de Samaniego","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52683","","","Fiestas de Sandoná","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52685","","","Fiestas de San Bernardo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52687","","","Fiestas de San Lorenzo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52693","","","Fiestas de San Pablo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52696","","","Fiestas de Santa Bárbara","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52699","","","Fiestas de Santacruz","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52720","","","Fiestas de Sapuyes","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52786","","","Fiestas de Taminango","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52788","","","Fiestas de Tangua","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52835","","","Fiestas de San Andres de Tumaco","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52838","","","Fiestas de Túquerres","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52885","","","Fiestas de Yacuanquer","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54003","","","Fiestas de Abrego","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54051","","","Fiestas de Arboledas","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54099","","","Fiestas de Bochalema","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54109","","","Fiestas de Bucarasica","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54125","","","Fiestas de Cácota","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54128","","","Fiestas de Cachirá","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54172","","","Fiestas de Chinácota","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54174","","","Fiestas de Chitagá","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54206","","","Fiestas de Convención","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54239","","","Fiestas de Durania","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54245","","","Fiestas de El Carmen","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54250","","","Fiestas de El Tarra","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54261","","","Fiestas de El Zulia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54313","","","Fiestas de Gramalote","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54344","","","Fiestas de Hacarí","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54347","","","Fiestas de Herrán","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54377","","","Fiestas de Labateca","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54385","","","Fiestas de La Esperanza","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54398","","","Fiestas de La Playa","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54405","","","Fiestas de Los Patios","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54418","","","Fiestas de Lourdes","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54480","","","Fiestas de Mutiscua","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54498","","","Fiestas de Ocaña","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54518","","","Fiestas de Pamplona","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54520","","","Fiestas de Pamplonita","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54599","","","Fiestas de Ragonvalia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54660","","","Fiestas de Salazar","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54670","","","Fiestas de San Calixto","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54673","","","Fiestas de San Cayetano","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54680","","","Fiestas de Santiago","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54720","","","Fiestas de Sardinata","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54743","","","Fiestas de Silos","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54800","","","Fiestas de Teorama","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54810","","","Fiestas de Tibú","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54820","","","Fiestas de Toledo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54871","","","Fiestas de Villa Caro","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54874","","","Fiestas de Villa del Rosario","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"63111","","","Fiestas de Buenavista","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"63130","","","Fiestas de Calarca","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"63190","","","Fiestas de Circasia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"63212","","","Fiestas de Córdoba","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"63272","","","Fiestas de Filandia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"63302","","","Fiestas de Génova","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"63401","","","Fiestas de La Tebaida","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"63470","","","Fiestas de Montenegro","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"63548","","","Fiestas de Pijao","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"63594","","","Fiestas de Quimbaya","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"63690","","","Fiestas de Salento","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"66045","","","Fiestas de Apía","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"66075","","","Fiestas de Balboa","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"66088","","","Fiestas de Belén de Umbría","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"66170","","","Fiestas de Dosquebradas","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"66318","","","Fiestas de Guática","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"66383","","","Fiestas de La Celia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"66400","","","Fiestas de La Virginia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"66440","","","Fiestas de Marsella","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"66456","","","Fiestas de Mistrató","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"66572","","","Fiestas de Pueblo Rico","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"66594","","","Fiestas de Quinchía","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"66682","","","Fiestas de Santa Rosa de Cabal","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"66687","","","Fiestas de Santuario","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68013","","","Fiestas de Aguada","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68020","","","Fiestas de Albania","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68077","","","Fiestas de Barbosa","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68079","","","Fiestas de Barichara","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68081","","","Fiestas de Barrancabermeja","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68092","","","Fiestas de Betulia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68101","","","Fiestas de Bolívar","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68121","","","Fiestas de Cabrera","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68132","","","Fiestas de California","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68147","","","Fiestas de Capitanejo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68152","","","Fiestas de Carcasí","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68160","","","Fiestas de Cepitá","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68162","","","Fiestas de Cerrito","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68167","","","Fiestas de Charalá","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68169","","","Fiestas de Charta","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68176","","","Fiestas de Chima","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68179","","","Fiestas de Chipatá","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68190","","","Fiestas de Cimitarra","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68209","","","Fiestas de Confines","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68211","","","Fiestas de Contratación","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68217","","","Fiestas de Coromoro","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68229","","","Fiestas de Curití","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68235","","","Fiestas de El Carmen de Chucurí","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68245","","","Fiestas de El Guacamayo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68250","","","Fiestas de El Peñón","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54001","","","Fiestas de Cucuta","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05091","","","Fiestas de Betania","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05172","","","Fiestas de Chigorodó","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05313","","","Fiestas de Granada","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05467","","","Fiestas de Montebello","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05631","","","Fiestas de Sabaneta","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05649","","","Fiestas de San Carlos","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05674","","","Fiestas de San Vicente","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05856","","","Fiestas de Valparaíso","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"08433","","","Fiestas de Malambo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"08573","","","Fiestas de Puerto Colombia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"13212","","","Fiestas de Córdoba","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"13620","","","Fiestas de San Cristóbal","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"13873","","","Fiestas de Villanueva","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"15172","","","Fiestas de Chinavita","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"15244","","","Fiestas de El Cocuy","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"15403","","","Fiestas de La Uvita","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"15494","","","Fiestas de Nuevo Colón","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"15511","","","Fiestas de Pachavita","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"15638","","","Fiestas de Sáchica","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"15759","","","Fiestas de Sogamoso","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"15822","","","Fiestas de Tota","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"17088","","","Fiestas de Belalcázar","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"17665","","","Fiestas de San José","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"18610","","","Fiestas de San José del Fragua","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"19397","","","Fiestas de La Vega","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"19473","","","Fiestas de Morales","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"19693","","","Fiestas de San Sebastián","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
