Codigo_id,departamento,municipio,Subregion,habitantes,temperatura_promedio,altura,festival,fecha,sitio_1,maps_1,sitio_2,maps_2,sitio_3,maps_3,hotel_1,wa_1,hotel_2,wa_2,hotel_3,wa_3,codigo_dane
"91430","Amazonas","La Victoria","","","","","","","","","","","","","","","","","","","91430"
"91460","Amazonas","Miriti - Paraná","","","","","","","","","","","","","","","","","","","91460"
"91530","Amazonas","Puerto Alegría","","","","","","","","","","","","","","","","","","","91530"
"91536","Amazonas","Puerto Arica","","","","","","","","","","","","","","","","","","","91536"
"91540","Amazonas","Puerto Nariño","","","","","","","","","","","","","","","","","","","91540"
"91669","Amazonas","Puerto Santander","","","","","","","","","","","","","","","","","","","91669"
"91798","Amazonas","Tarapacá","","","","","","","","","","","","","","","","","","","91798"
"94001","Guainía","Inírida","","","","","","","","","","","","","","","","","","","94001"
"94343","Guainía","Barranco Minas","","","","","","","","","","","","","","","","","","","94343"
"94663","Guainía","Mapiripana","","","","","","","","","","","","","","","","","","","94663"
"94883","Guainía","San Felipe","","","","","","","","","","","","","","","","","","","94883"
"94884","Guainía","Puerto Colombia","","","","","","","","","","","","","","","","","","","94884"
"94885","Guainía","La Guadalupe","","","","","","","","","","","","","","","","","","","94885"
"94886","Guainía","Cacahual","","","","","","","","","","","","","","","","","","","94886"
"94887","Guainía","Pana Pana","","","","","","","","","","","","","","","","","","","94887"
"94888","Guainía","Morichal","","","","","","","","","","","","","","","","","","","94888"
"95001","Guaviare","San José del Guaviare","","","","","","","","","","","","","","","","","","","95001"
"95015","Guaviare","Calamar","","","","","","","","","","","","","","","","","","","95015"
"95025","Guaviare","El Retorno","","","","","","","","","","","","","","","","","","","95025"
"95200","Guaviare","Miraflores","","","","","","","","","","","","","","","","","","","95200"
"97001","Vaupés","Mitú","","","","","","","","","","","","","","","","","","","97001"
"97161","Vaupés","Caruru","","","","","","","","","","","","","","","","","","","97161"
"97511","Vaupés","Pacoa","","","","","","","","","","","","","","","","","","","97511"
"97666","Vaupés","Taraira","","","","","","","","","","","","","","","","","","","97666"
"97777","Vaupés","Papunaua","","","","","","","","","","","","","","","","","","","97777"
"97889","Vaupés","Yavaraté","","","","","","","","","","","","","","","","","","","97889"
"99001","Vichada","Puerto Carreño","","","","","","","","","","","","","","","","","","","99001"
"99524","Vichada","La Primavera","","","","","","","","","","","","","","","","","","","99524"
"99624","Vichada","Santa Rosalía","","","","","","","","","","","","","","","","","","","99624"
"99773","Vichada","Cumaribo","","","","","","","","","","","","","","","","","","","99773"
