municipio_codigo_dane,nombre,year,date_start,date_end,descripcion,status,source_name,source_url
41503,"Fiestas de Oporapa",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
41518,"Fiestas de Paicol",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
41524,"Fiestas de Palermo",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
41530,"Fiestas de Palestina",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
41548,"Fiestas de Pital",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
41615,"Fiestas de Rivera",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
41660,"Fiestas de Saladoblanco",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
41668,"Fiestas de San Agustín",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
41676,"Fiestas de Santa María",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
41770,"Fiestas de Suaza",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
41791,"Fiestas de Tarqui",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
27001,"Fiestas de Quibdó",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
41799,"Fiestas de Tello",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
41801,"Fiestas de Teruel",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
41807,"Fiestas de Timaná",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
41872,"Fiestas de Villavieja",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
41885,"Fiestas de Yaguará",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
44035,"Fiestas de Albania",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
44078,"Fiestas de Barrancas",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
44090,"Fiestas de Dibulla",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
44098,"Fiestas de Distracción",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
44110,"Fiestas de El Molino",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
44279,"Fiestas de Fonseca",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
44378,"Fiestas de Hatonuevo",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
44420,"Fiestas de La Jagua del Pilar",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
44430,"Fiestas de Maicao",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
44560,"Fiestas de Manaure",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
44650,"Fiestas de San Juan del Cesar",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
44847,"Fiestas de Uribia",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
44855,"Fiestas de Urumita",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
44874,"Fiestas de Villanueva",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47030,"Fiestas de Algarrobo",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47058,"Fiestas de Ariguaní",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47161,"Fiestas de Cerro San Antonio",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47170,"Fiestas de Chibolo",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47189,"Fiestas de Ciénaga",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47205,"Fiestas de Concordia",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47245,"Fiestas de El Banco",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47258,"Fiestas de El Piñon",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47268,"Fiestas de El Retén",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47288,"Fiestas de Fundación",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47318,"Fiestas de Guamal",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47460,"Fiestas de Nueva Granada",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47541,"Fiestas de Pedraza",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47545,"Fiestas de Pijiño del Carmen",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47551,"Fiestas de Pivijay",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47555,"Fiestas de Plato",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47570,"Fiestas de Puebloviejo",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47660,"Fiestas de Sabanas de San Angel",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47675,"Fiestas de Salamina",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47692,"Fiestas de San Sebastián de Buenavista",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47703,"Fiestas de San Zenón",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47707,"Fiestas de Santa Ana",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47720,"Fiestas de Santa Bárbara de Pinto",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47745,"Fiestas de Sitionuevo",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47798,"Fiestas de Tenerife",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47960,"Fiestas de Zapayán",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
47980,"Fiestas de Zona Bananera",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50006,"Fiestas de Acacías",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50110,"Fiestas de Barranca de Upía",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50124,"Fiestas de Cabuyaro",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50150,"Fiestas de Castilla la Nueva",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50223,"Fiestas de Cubarral",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50226,"Fiestas de Cumaral",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50251,"Fiestas de El Castillo",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50270,"Fiestas de El Dorado",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50287,"Fiestas de Fuente de Oro",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50313,"Fiestas de Granada",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50318,"Fiestas de Guamal",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50325,"Fiestas de Mapiripán",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50330,"Fiestas de Mesetas",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50350,"Fiestas de La Macarena",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50370,"Fiestas de Uribe",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50400,"Fiestas de Lejanías",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50450,"Fiestas de Puerto Concordia",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50568,"Fiestas de Puerto Gaitán",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50573,"Fiestas de Puerto López",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50577,"Fiestas de Puerto Lleras",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50590,"Fiestas de Puerto Rico",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50606,"Fiestas de Restrepo",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50683,"Fiestas de San Juan de Arama",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50686,"Fiestas de San Juanito",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50689,"Fiestas de San Martín",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
50711,"Fiestas de Vistahermosa",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52019,"Fiestas de Albán",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52022,"Fiestas de Aldana",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52036,"Fiestas de Ancuyá",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52051,"Fiestas de Arboleda",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52079,"Fiestas de Barbacoas",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52083,"Fiestas de Belén",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52110,"Fiestas de Buesaco",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52203,"Fiestas de Colón",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52207,"Fiestas de Consaca",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52210,"Fiestas de Contadero",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52215,"Fiestas de Córdoba",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52224,"Fiestas de Cuaspud",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52227,"Fiestas de Cumbal",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52240,"Fiestas de Chachagüí",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52250,"Fiestas de El Charco",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52254,"Fiestas de El Peñol",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52256,"Fiestas de El Rosario",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52258,"Fiestas de El Tablón de Gómez",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52260,"Fiestas de El Tambo",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52287,"Fiestas de Funes",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52317,"Fiestas de Guachucal",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52320,"Fiestas de Guaitarilla",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52323,"Fiestas de Gualmatán",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52352,"Fiestas de Iles",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52354,"Fiestas de Imués",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52356,"Fiestas de Ipiales",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52378,"Fiestas de La Cruz",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52381,"Fiestas de La Florida",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52390,"Fiestas de La Tola",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52399,"Fiestas de La Unión",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52405,"Fiestas de Leiva",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52411,"Fiestas de Linares",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52418,"Fiestas de Los Andes",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52427,"Fiestas de Magüi",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52435,"Fiestas de Mallama",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52473,"Fiestas de Mosquera",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52480,"Fiestas de Nariño",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52490,"Fiestas de Olaya Herrera",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52506,"Fiestas de Ospina",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52520,"Fiestas de Francisco Pizarro",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52560,"Fiestas de Potosí",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52565,"Fiestas de Providencia",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52573,"Fiestas de Puerres",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52585,"Fiestas de Pupiales",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52612,"Fiestas de Ricaurte",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52621,"Fiestas de Roberto Payán",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52678,"Fiestas de Samaniego",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52683,"Fiestas de Sandoná",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52685,"Fiestas de San Bernardo",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52687,"Fiestas de San Lorenzo",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52693,"Fiestas de San Pablo",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52696,"Fiestas de Santa Bárbara",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52699,"Fiestas de Santacruz",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52720,"Fiestas de Sapuyes",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52786,"Fiestas de Taminango",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52788,"Fiestas de Tangua",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52835,"Fiestas de San Andres de Tumaco",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52838,"Fiestas de Túquerres",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
52885,"Fiestas de Yacuanquer",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54003,"Fiestas de Abrego",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54051,"Fiestas de Arboledas",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54099,"Fiestas de Bochalema",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54109,"Fiestas de Bucarasica",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54125,"Fiestas de Cácota",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54128,"Fiestas de Cachirá",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54172,"Fiestas de Chinácota",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54174,"Fiestas de Chitagá",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54206,"Fiestas de Convención",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54239,"Fiestas de Durania",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54245,"Fiestas de El Carmen",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54250,"Fiestas de El Tarra",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54261,"Fiestas de El Zulia",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54313,"Fiestas de Gramalote",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54344,"Fiestas de Hacarí",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54347,"Fiestas de Herrán",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54377,"Fiestas de Labateca",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54385,"Fiestas de La Esperanza",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54398,"Fiestas de La Playa",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54405,"Fiestas de Los Patios",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54418,"Fiestas de Lourdes",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54480,"Fiestas de Mutiscua",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54498,"Fiestas de Ocaña",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54518,"Fiestas de Pamplona",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54520,"Fiestas de Pamplonita",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54599,"Fiestas de Ragonvalia",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54660,"Fiestas de Salazar",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54670,"Fiestas de San Calixto",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54673,"Fiestas de San Cayetano",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54680,"Fiestas de Santiago",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54720,"Fiestas de Sardinata",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54743,"Fiestas de Silos",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54800,"Fiestas de Teorama",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54810,"Fiestas de Tibú",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54820,"Fiestas de Toledo",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54871,"Fiestas de Villa Caro",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54874,"Fiestas de Villa del Rosario",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
63111,"Fiestas de Buenavista",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
63130,"Fiestas de Calarca",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
63190,"Fiestas de Circasia",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
63212,"Fiestas de Córdoba",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
63272,"Fiestas de Filandia",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
63302,"Fiestas de Génova",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
63401,"Fiestas de La Tebaida",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
63470,"Fiestas de Montenegro",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
63548,"Fiestas de Pijao",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
63594,"Fiestas de Quimbaya",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
63690,"Fiestas de Salento",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
66045,"Fiestas de Apía",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
66075,"Fiestas de Balboa",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
66088,"Fiestas de Belén de Umbría",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
66170,"Fiestas de Dosquebradas",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
66318,"Fiestas de Guática",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
66383,"Fiestas de La Celia",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
66400,"Fiestas de La Virginia",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
66440,"Fiestas de Marsella",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
66456,"Fiestas de Mistrató",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
66572,"Fiestas de Pueblo Rico",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
66594,"Fiestas de Quinchía",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
66682,"Fiestas de Santa Rosa de Cabal",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
66687,"Fiestas de Santuario",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
68013,"Fiestas de Aguada",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
68020,"Fiestas de Albania",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
68077,"Fiestas de Barbosa",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
68079,"Fiestas de Barichara",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
68081,"Fiestas de Barrancabermeja",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
68092,"Fiestas de Betulia",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
68101,"Fiestas de Bolívar",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
68121,"Fiestas de Cabrera",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
68132,"Fiestas de California",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
68147,"Fiestas de Capitanejo",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
68152,"Fiestas de Carcasí",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
68160,"Fiestas de Cepitá",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
68162,"Fiestas de Cerrito",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
68167,"Fiestas de Charalá",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
68169,"Fiestas de Charta",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
68176,"Fiestas de Chima",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
68179,"Fiestas de Chipatá",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
68190,"Fiestas de Cimitarra",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
68209,"Fiestas de Confines",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
68211,"Fiestas de Contratación",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
68217,"Fiestas de Coromoro",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
68229,"Fiestas de Curití",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
68235,"Fiestas de El Carmen de Chucurí",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
68245,"Fiestas de El Guacamayo",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
68250,"Fiestas de El Peñón",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
54001,"Fiestas de Cucuta",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
05091,"Fiestas de Betania",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
05172,"Fiestas de Chigorodó",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
05313,"Fiestas de Granada",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
05467,"Fiestas de Montebello",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
05631,"Fiestas de Sabaneta",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
05649,"Fiestas de San Carlos",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
05674,"Fiestas de San Vicente",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
05856,"Fiestas de Valparaíso",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
08433,"Fiestas de Malambo",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
08573,"Fiestas de Puerto Colombia",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
13212,"Fiestas de Córdoba",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
13620,"Fiestas de San Cristóbal",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
13873,"Fiestas de Villanueva",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
15172,"Fiestas de Chinavita",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
15244,"Fiestas de El Cocuy",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
15403,"Fiestas de La Uvita",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
15494,"Fiestas de Nuevo Colón",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
15511,"Fiestas de Pachavita",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
15638,"Fiestas de Sáchica",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
15759,"Fiestas de Sogamoso",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
15822,"Fiestas de Tota",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
17088,"Fiestas de Belalcázar",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
17665,"Fiestas de San José",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
18610,"Fiestas de San José del Fragua",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
19397,"Fiestas de La Vega",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
19473,"Fiestas de Morales",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
19693,"Fiestas de San Sebastián",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
20175,"Fiestas de Chimichagua",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
20770,"Fiestas de San Martín",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
23500,"Fiestas de Moñitos",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
25040,"Fiestas de Anolaima",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
25214,"Fiestas de Cota",2026,,,"Fecha referencial: Por definir",por_verificar,"Generado automáticamente",""
